Id,country,points,price,province,region,variety
913,France,89,90,Burgundy,Nuits-St.-Georges,Chardonnay
914,France,89,17,Alsace,Alsace,Pinot Blanc
915,France,90,45,Bordeaux,Blaye Cates de Bordeaux,Bordeaux-style Red Blend
916,France,90,22,Bordeaux,Blaye Cates de Bordeaux,Bordeaux-style Red Blend
917,France,90,26,Alsace,Alsace,Riesling
918,France,90,65,Bordeaux,Castillon Cates de Bordeaux,Bordeaux-style Red Blend
919,France,90,40,Bordeaux,Cadillac Cates de Bordeaux,Bordeaux-style Red Blend
920,France,90,27,Alsace,Alsace,Pinot Gris
921,France,90,,Alsace,Alsace,Sylvaner
922,France,89,14,Loire Valley,Muscadet Savre et Maine,Melon
923,France,87,17,Loire Valley,Sancerre,Sauvignon Blanc
924,France,87,25,Loire Valley,Sancerre,Pinot Noir
925,France,87,14,Loire Valley,Muscadet,Melon
926,France,87,,Loire Valley,Touraine,Sauvignon Blanc
927,France,87,,Loire Valley,Sancerre,Sauvignon Blanc
928,France,87,,Loire Valley,Vouvray,Chenin Blanc
929,France,86,20,Loire Valley,Reuilly,Sauvignon Blanc
930,France,94,45,Alsace,Alsace,Riesling
931,France,94,22,Alsace,Alsace,Riesling
932,France,94,45,Bordeaux,Saint-Julien,Bordeaux-style Red Blend
933,France,94,72,Alsace,Alsace,Gewaarztraminer
934,France,94,64,Alsace,Alsace,Gewaarztraminer
935,France,94,34,Alsace,Alsace,Alsace white blend
936,France,94,120,Bordeaux,Pomerol,Bordeaux-style Red Blend
937,France,88,40,Loire Valley,Sancerre,Sauvignon Blanc
938,France,88,19,Loire Valley,Reuilly,Sauvignon Blanc
939,France,88,37,Burgundy,Santenay,Chardonnay
940,France,88,24,Loire Valley,Pouilly-Fuma,Sauvignon Blanc
941,France,88,26,Loire Valley,Menetou-Salon,Sauvignon Blanc
942,France,88,19,Loire Valley,Menetou-Salon,Sauvignon Blanc
943,France,88,25,Burgundy,Pouilly-Fuissa,Chardonnay
944,France,88,26,Loire Valley,Sancerre,Sauvignon Blanc
945,France,88,18,Loire Valley,Quincy,Sauvignon Blanc
946,France,88,22,Loire Valley,Menetou-Salon,Sauvignon Blanc
947,France,88,25,Loire Valley,Sancerre,Sauvignon Blanc
948,France,91,24,Provence,Cates de Provence Sainte-Victoire,Rosa
949,France,91,20,Provence,Cates de Provence Sainte-Victoire,Rosa
950,France,85,30,Bordeaux,Saint-Estaphe,Bordeaux-style Red Blend
951,France,85,15,Bordeaux,Bordeaux,Bordeaux-style Red Blend
952,France,85,12,Bordeaux,Bordeaux,Bordeaux-style Red Blend
953,France,85,25,Bordeaux,Haut-Madoc,Bordeaux-style Red Blend
954,France,87,16,Southwest France,Gaillac,Red Blend
955,France,87,13,Southwest France,Cates de Gascogne,Chenin Blanc
956,France,87,13,Rhane Valley,Cates du Rhane,Rhane-style Red Blend
957,France,87,16,Rhane Valley,Cates du Rhane Villages,Rhane-style White Blend
958,France,89,32,Champagne,Champagne,Champagne Blend
959,France,89,20,Loire Valley,Vouvray,Chenin Blanc
960,France,89,82,Champagne,Champagne,Champagne Blend
961,France,89,62,Burgundy,Pommard,Pinot Noir
962,France,89,,Bordeaux,Pauillac,Bordeaux-style Red Blend
963,France,89,,Bordeaux,Margaux,Bordeaux-style Red Blend
964,France,89,100,Burgundy,Nuits-St.-Georges,Pinot Noir
965,France,89,31,Burgundy,Santenay,Pinot Noir
966,France,89,26,Alsace,Alsace,Pinot Blanc
967,France,89,,Burgundy,Marsannay,Pinot Noir
968,France,89,27,Alsace,Alsace,Pinot Blanc
969,France,89,36,Burgundy,Montagny,Chardonnay
970,France,89,36,Burgundy,Mercurey,Chardonnay
971,France,89,14,Alsace,Alsace,Pinot Blanc
972,France,90,32,Alsace,Alsace,Riesling
973,France,90,,Alsace,Alsace,Sylvaner
974,France,90,35,Bordeaux,Saint-Emilion,Bordeaux-style Red Blend
975,France,86,13,Loire Valley,Muscadet Savre et Maine,Melon
976,France,86,,Bordeaux,Cates de Bourg,Bordeaux-style Red Blend
977,France,86,36,Bordeaux,Lussac Saint-Emilion,Merlot
978,France,93,28,Alsace,Alsace,Pinot Noir
979,France,93,,Bordeaux,Saint-Emilion,Bordeaux-style Red Blend
980,France,93,20,Bordeaux,Saint-Estaphe,Bordeaux-style Red Blend
981,France,93,22,Bordeaux,Haut-Madoc,Bordeaux-style Red Blend
982,France,93,65,Bordeaux,Saint-Estaphe,Bordeaux-style Red Blend
983,France,93,35,Bordeaux,Saint-Emilion,Bordeaux-style Red Blend
984,France,93,110,Bordeaux,Pomerol,Bordeaux-style Red Blend
985,France,93,35,Alsace,Alsace,Riesling
986,France,93,36,Alsace,Alsace,Red Blend
987,France,93,24,Alsace,Alsace,Alsace white blend
988,France,93,72,Alsace,Alsace,Pinot Gris
989,France,88,40,Burgundy,Saint-Aubin,Pinot Noir
990,France,89,20,Loire Valley,Vouvray,Chenin Blanc
991,France,89,50,Champagne,Champagne,Chardonnay
992,France,91,21,Provence,Bandol,Rosa
993,France,85,12,Bordeaux,Bordeaux,Bordeaux-style Red Blend
994,France,85,17,Bordeaux,Bordeaux Blanc,Bordeaux-style White Blend
995,France,85,17,Bordeaux,Fronsac,Bordeaux-style Red Blend
996,France,85,15,Bordeaux,Bordeaux,Bordeaux-style Red Blend
997,France,85,18,Bordeaux,Madoc,Bordeaux-style Red Blend
998,France,85,20,Bordeaux,Haut-Madoc,Bordeaux-style Red Blend
999,France,85,,Bordeaux,Madoc,Bordeaux-style Red Blend
1000,France,85,18,Bordeaux,Blaye Cates de Bordeaux,Bordeaux-style White Blend
1001,France,87,13,Rhane Valley,Cates du Rhane,Rhane-style Red Blend
1002,France,87,16,Rhane Valley,Cates du Rhane Villages,Rhane-style White Blend
1003,France,87,17,Rhane Valley,Cates du Rhane,Rhane-style Red Blend
1004,France,87,11,Southwest France,Cates de Gascogne,White Blend
1005,France,87,17,Rhane Valley,Cates du Rhane,Rhane-style White Blend
1006,France,87,14,Southwest France,Cahors,Malbec
1007,France,87,16,Rhane Valley,Cates du Rhane,Rhane-style Red Blend
1008,France,87,19,Southwest France,Fronton,Negrette
1009,France,87,16,Southwest France,Madiran,Red Blend
1010,France,87,14,Southwest France,Fronton,Rosa
1011,France,89,65,Burgundy,Meursault-Blagny,Chardonnay
1012,France,89,55,Burgundy,Saint-Aubin,Chardonnay
1013,France,89,39,Southwest France,Cahors,Malbec
1014,France,89,20,Bordeaux,Puisseguin Saint-Emilion,Bordeaux-style Red Blend
1015,France,89,15,Bordeaux,Fronsac,Bordeaux-style Red Blend
1016,France,88,,Bordeaux,Bordeaux Blanc,Bordeaux-style White Blend
1017,France,89,15,Languedoc-Roussillon,Minervois,Rosa
1018,France,89,10,Bordeaux,Bordeaux Rosa,Rosa
1019,France,89,17,Alsace,Alsace,Sylvaner
1020,France,89,40,Burgundy,Marsannay,Chardonnay
1021,France,89,27,Alsace,Alsace,Sylvaner
1022,France,89,18,Alsace,Alsace,Alsace white blend
1023,France,93,28,Alsace,Alsace,Pinot Noir
1024,France,93,30,Bordeaux,Margaux,Bordeaux-style Red Blend
1025,France,93,,Bordeaux,Pauillac,Bordeaux-style Red Blend
1026,France,93,91,Bordeaux,Pessac-Laognan,Bordeaux-style White Blend
1027,France,93,25,Bordeaux,Saint-Estaphe,Bordeaux-style Red Blend
1028,France,93,45,Alsace,Alsace,Gewaarztraminer
1029,France,93,,Bordeaux,Margaux,Bordeaux-style Red Blend
1030,France,93,37,Alsace,Alsace,Riesling
1031,France,93,32,Alsace,Alsace,Gewaarztraminer
1032,France,93,34,Alsace,Alsace,Gewaarztraminer
1033,France,90,75,Alsace,Alsace,Pinot Noir
1034,France,90,13,Bordeaux,Bordeaux Suparieur,Bordeaux-style Red Blend
1035,France,90,25,Alsace,Alsace,Riesling
1036,France,87,27,Southwest France,Buzet,Cabernet Sauvignon
1037,France,87,14,Southwest France,Fronton,Rosa
1038,France,87,19,Southwest France,Fronton,Negrette
1039,France,87,16,Southwest France,Madiran,Red Blend
1040,France,87,14,Southwest France,Cahors,Malbec
1041,France,87,11,Rhane Valley,Cates du Rhane,Rhane-style Red Blend
1042,France,86,20,Bordeaux,Madoc,Bordeaux-style Red Blend
1043,France,86,,Loire Valley,Anjou,Cabernet Franc
1044,France,86,15,Loire Valley,Touraine,Sauvignon Blanc
1045,France,86,16,Bordeaux,Bordeaux Blanc,Bordeaux-style White Blend
1046,France,86,18,Bordeaux,Bordeaux Blanc,Sauvignon Blanc
1047,France,86,15,Bordeaux,Bordeaux Blanc,Bordeaux-style White Blend
1048,France,86,26,Bordeaux,Cates de Bourg,Bordeaux-style Red Blend
1049,France,86,,Bordeaux,Pessac-Laognan,Bordeaux-style White Blend
1050,France,86,17,Bordeaux,Cates de Bourg,Bordeaux-style Red Blend
1051,France,86,14,Bordeaux,Bordeaux Rosa,Rosa
1052,France,91,23,Provence,Bandol,Rosa
1053,France,91,29,Provence,Cates de Provence,Rosa
1054,France,91,35,Southwest France,Cates du Marmandais,Red Blend
1055,France,91,25,Provence,Coteaux Varois en Provence,Rosa
1056,France,91,40,Provence,Cates de Provence,Rosa
1057,France,91,15,Provence,Coteaux d'Aix-en-Provence,Rosa
1058,France,88,35,Burgundy,Mercurey,Pinot Noir
1059,France,88,17,Loire Valley,Quincy,Sauvignon Blanc
1060,France,88,30,Loire Valley,Sancerre,Sauvignon Blanc
1061,France,88,30,Loire Valley,Sancerre,Sauvignon Blanc
1062,France,88,22,Loire Valley,Sancerre,Pinot Noir
1063,France,88,30,Loire Valley,Sancerre,Sauvignon Blanc
1064,France,88,60,Champagne,Champagne,Champagne Blend
1065,France,88,55,Champagne,Champagne,Chardonnay
1066,France,85,14,Bordeaux,Madoc,Bordeaux-style Red Blend
1067,France,85,17,Bordeaux,Madoc,Bordeaux-style Red Blend
1068,France,85,10,Bordeaux,Bordeaux,Bordeaux-style Red Blend
1069,France,84,15,Bordeaux,Madoc,Bordeaux-style Red Blend
1070,France,84,18,Bordeaux,Haut-Madoc,Bordeaux-style Red Blend
1071,France,84,30,Bordeaux,Madoc,Bordeaux-style Red Blend
1072,France,84,13,Bordeaux,Bordeaux Rosa,Rosa
1073,France,84,40,Bordeaux,Margaux,Bordeaux-style Red Blend
1074,France,84,18,Bordeaux,Madoc,Bordeaux-style Red Blend
1075,France,88,14,Bordeaux,Bordeaux Rosa,Rosa
1076,France,88,14,Bordeaux,Bordeaux Rosa,Rosa
1077,France,88,26,Burgundy,Chablis,Chardonnay
1078,France,88,70,Burgundy,Nuits-St.-Georges,Pinot Noir
1079,France,93,21,Bordeaux,Margaux,Bordeaux-style Red Blend
1080,France,93,30,Bordeaux,Pessac-Laognan,Bordeaux-style Red Blend
1081,France,93,34,Bordeaux,Saint-Estaphe,Bordeaux-style Red Blend
1082,France,93,150,Bordeaux,Bordeaux Blanc,Bordeaux-style White Blend
1083,France,93,,Bordeaux,Saint-Estaphe,Bordeaux-style Red Blend
1084,France,93,,Bordeaux,Saint-Emilion,Bordeaux-style Red Blend
1085,France,93,50,Bordeaux,Pessac-Laognan,Bordeaux-style Red Blend
1086,France,93,27,Alsace,Alsace,Alsace white blend
1087,France,93,25,Alsace,Alsace,Gewaarztraminer
1088,France,93,53,Alsace,Alsace,Riesling
1089,France,93,38,Alsace,Alsace,Riesling
1090,France,93,35,Alsace,Alsace,Riesling
1091,France,86,18,Bordeaux,Bordeaux Blanc,Sauvignon Blanc
1092,France,86,15,Bordeaux,Bordeaux Blanc,Bordeaux-style White Blend
1093,France,86,26,Bordeaux,Cates de Bourg,Bordeaux-style Red Blend
1094,France,86,,Bordeaux,Pessac-Laognan,Bordeaux-style White Blend
1095,France,86,17,Bordeaux,Cates de Bourg,Bordeaux-style Red Blend
1096,France,86,14,Bordeaux,Bordeaux Rosa,Rosa
1097,France,86,,Loire Valley,Menetou-Salon,Sauvignon Blanc
1098,France,86,20,Loire Valley,Coteaux du Giennois,Sauvignon Blanc
1099,France,86,20,Loire Valley,Sancerre,Rosa
1100,France,88,25,Bordeaux,Pessac-Laognan,Bordeaux-style Red Blend
1101,France,88,,Bordeaux,Madoc,Bordeaux-style Red Blend
1102,France,88,75,Bordeaux,Haut-Madoc,Bordeaux-style Red Blend
1103,France,88,17,Bordeaux,Graves,Bordeaux-style Red Blend
1104,France,88,45,Southwest France,Cates de Bergerac,Bordeaux-style Red Blend
1105,France,88,25,Bordeaux,Listrac-Madoc,Bordeaux-style Red Blend
1106,France,88,,Burgundy,Pouilly-Fuissa,Chardonnay
1107,France,88,,Burgundy,Mercurey,Pinot Noir
1108,France,90,18,Bordeaux,Castillon Cates de Bordeaux,Bordeaux-style Red Blend
1109,France,90,16,Bordeaux,Cadillac Cates de Bordeaux,Bordeaux-style Red Blend
1110,France,90,35,Bordeaux,Blaye Cates de Bordeaux,Bordeaux-style Red Blend
1111,France,90,26,Alsace,Alsace,Pinot Blanc
1112,France,90,22,Alsace,Alsace,Riesling
1113,France,90,20,Alsace,Alsace,Riesling
1114,France,90,,Alsace,Alsace,Riesling
1115,France,90,65,Bordeaux,Saint-Emilion,Bordeaux-style Red Blend
1116,France,88,19,Loire Valley,Quincy,Sauvignon Blanc
1117,France,88,22,Loire Valley,Sancerre,Rosa
1118,France,88,49,Burgundy,Savigny-las-Beaune,Pinot Noir
1119,France,90,,Provence,Bandol,Provence red blend
1120,France,90,20,Provence,Cates de Provence,Rosa
1121,France,90,22,Provence,Cates de Provence Sainte-Victoire,Rosa
1122,France,87,15,Southwest France,Cates du Marmandais,Bordeaux-style Red Blend
1123,France,88,55,Champagne,Champagne,Champagne Blend
1124,France,88,13,Southwest France,Bergerac Sec,Bordeaux-style White Blend
1125,France,88,19,Burgundy,Bourgogne Cates d‰Auxerre,Chardonnay
1126,France,88,30,Burgundy,Chablis,Chardonnay
1127,France,84,15,Bordeaux,Haut-Madoc,Bordeaux-style Red Blend
1128,France,84,16,Bordeaux,Bordeaux,Bordeaux-style Red Blend
1129,France,84,18,Bordeaux,Madoc,Bordeaux-style Red Blend
1130,France,84,28,Bordeaux,Listrac-Madoc,Bordeaux-style Red Blend
1131,France,84,,Bordeaux,Madoc,Bordeaux-style Red Blend
1132,Germany,91,23,Mosel,,Riesling
1133,Germany,91,39,Rheinhessen,,Silvaner
1134,Germany,90,31,Mosel,,Riesling
1135,Germany,89,26,Mosel,,Riesling
1136,Germany,90,22,Mosel,,Riesling
1137,Germany,90,17,Mosel,,Riesling
1138,Germany,90,31,Mosel,,Riesling
1139,Germany,91,36,Rheingau,,Riesling
1140,Germany,91,23,Mosel,,Riesling
1141,Germany,91,25,Rheingau,,Riesling
1142,Germany,91,28,Mosel,,Riesling
1143,Germany,91,25,Mosel,,Riesling
1144,Germany,91,38,Mosel,,Riesling
1145,Germany,91,22,Mosel,,Riesling
1146,Germany,91,26,Mosel,,Riesling
1147,Germany,91,23,Mosel,,Riesling
1148,Germany,91,23,Mosel,,Riesling
1149,Germany,90,30,Mosel,,Riesling
1150,Germany,90,30,Mosel,,Riesling
1151,Germany,89,25,Baden,,Pinot Gris
1152,Germany,90,60,Mosel,,Riesling
1153,Germany,91,17,Rheinhessen,,Riesling
1154,Germany,91,20,Mosel,,Riesling
1155,Germany,90,30,Rheingau,,Riesling
1156,Germany,90,23,Mosel,,Riesling
1157,Germany,90,22,Mosel,,Riesling
1158,Germany,89,45,Mosel,,Riesling
1159,Germany,91,18,Mosel,,Riesling
1160,Germany,90,22,Franken,,Silvaner
1161,Germany,90,23,Mosel,,Riesling
1162,Germany,90,25,Baden,,Pinot Blanc
1163,Germany,90,31,Mosel,,Riesling
1164,Germany,90,35,Rheingau,,Riesling
1165,Germany,90,18,Mosel,,Riesling
1166,Germany,90,60,Rheinhessen,,Spautburgunder
1167,Germany,88,12,Pfalz,,Pinot Gris
1168,Germany,90,20,Rheingau,,Riesling
1169,Germany,90,34,Rheinhessen,,Spautburgunder
1170,Germany,90,36,Mosel,,Riesling
1171,Germany,90,22,Mosel,,Riesling
1172,Germany,90,18,Rheinhessen,,Riesling
1173,Germany,90,26,Waarttemberg,,Spautburgunder
1174,Germany,90,18,Mosel,,Riesling
1175,Germany,90,16,Mosel,,Riesling
1176,Germany,90,30,Rheinhessen,,Riesling
1177,Germany,90,30,Mosel,,Riesling
1178,Germany,90,40,Rheingau,,Riesling
1179,Germany,90,25,Rheingau,,Riesling
1180,Germany,90,25,Rheingau,,Riesling
1181,Germany,90,33,Mosel,,Riesling
1182,Germany,90,18,Mosel,,Riesling
1183,Germany,90,28,Mosel,,Riesling
1184,Germany,90,18,Pfalz,,Pinot Blanc
1185,Germany,90,24,Mosel,,Riesling
1186,Germany,88,16,Baden,,Rivaner
1187,Germany,88,12,Pfalz,,Riesling
1188,Germany,90,68,Nahe,,Riesling
1189,Germany,90,42,Baden,Baden,Pinot Noir
1190,Germany,90,24,Mosel,,Riesling
1191,Germany,90,18,Rheingau,Baden,Pinot Noir
1192,Germany,90,20,Mosel,,Riesling
1193,Germany,90,17,Rheingau,,Riesling
1194,Germany,88,25,Nahe,,Riesling
1195,Germany,90,30,Mosel,,Riesling
1196,Germany,90,66,Pfalz,,Riesling
1197,Germany,90,17,Mosel,,Riesling
1198,Germany,90,23,Mosel,,Riesling
1199,Germany,90,20,Rheingau,,Riesling
1200,Germany,90,28,Mosel,,Riesling
1201,Germany,90,12,Mosel,,Riesling
1202,Germany,90,25,Baden,Baden,Pinot Noir
1203,Germany,90,37,Waarttemberg,,Spautburgunder
1204,Germany,90,14,Mosel,,Riesling
1205,Germany,90,38,Nahe,,Riesling
1206,Germany,90,27,Rheinhessen,,Silvaner
1207,Germany,89,19,Mosel,,Riesling
1208,Germany,89,17,Mosel,,Riesling
1209,Germany,88,18,Rheinhessen,,Silvaner
1210,Germany,88,13,Mosel,,Riesling
1211,Germany,88,14,Mosel,,Riesling
1212,Germany,90,35,Franken,,Riesling
1213,Germany,90,33,Mosel,,Riesling
1214,Germany,90,18,Pfalz,,Riesling
1215,Germany,90,23,Mosel,,Riesling
1216,Germany,90,32,Mosel,,Riesling
1217,Germany,90,15,Mosel,,Riesling
1218,Germany,89,14,Rheinhessen,,Pinot Gris
1219,Germany,89,13,Rheinhessen,,Silvaner
1220,Germany,89,24,Rheingau,,Riesling
1221,Germany,88,27,Pfalz,,Gewaarztraminer
1222,Germany,88,18,Pfalz,,Riesling
1223,Germany,88,24,Mosel,,Riesling
1224,Germany,88,26,Mosel,,Riesling
1225,Germany,89,110,Baden,,Spautburgunder
1226,Germany,89,14,Rheinhessen,Baden,Pinot Noir
1227,Germany,89,30,Mosel,,Riesling
1228,Germany,89,40,Mosel,,Riesling
1229,Germany,89,25,Baden,,Pinot Gris
1230,Germany,89,24,Mosel,,Riesling
1231,Germany,89,20,Mosel,,Riesling
1232,Germany,89,20,Rheingau,,Riesling
1233,Germany,88,18,Pfalz,,Riesling
1234,Germany,88,14,Mosel,,Riesling
1235,Germany,88,24,Mosel,,Riesling
1236,Germany,88,27,Pfalz,,Gewaarztraminer
1237,Germany,89,10,Pfalz,,Riesling
1238,Germany,89,16,Mosel,,Riesling
1239,Germany,89,31,Rheingau,,Riesling
1240,Germany,89,17,Mosel,,Riesling
1241,Germany,89,39,Mosel,,Riesling
1242,Germany,89,10,Mosel,,Riesling
1243,Germany,89,16,Rheinhessen,,Riesling
1244,Germany,89,20,Mosel,,Riesling
1245,Germany,89,20,Mosel,,Riesling
1246,Germany,89,29,Mosel,,Riesling
1247,Germany,89,20,Mosel,,Riesling
1248,Germany,89,20,Rheingau,,Riesling
1249,Germany,89,22,Mosel,,Riesling
1250,Germany,89,21,Mosel,,Riesling
1251,Germany,89,13,Rheinhessen,Baden,Pinot Noir
1252,Germany,87,17,Mosel,,Riesling
1253,Germany,89,21,Mosel,,Riesling
1254,Germany,89,13,Rheinhessen,Baden,Pinot Noir
1255,Germany,89,28,Mosel,,Riesling
1256,Germany,89,29,Mosel,,Riesling
1257,Germany,89,68,Nahe,,Riesling
1258,Germany,89,40,Rheinhessen,,Riesling
1259,Germany,89,110,Baden,,Spautburgunder
1260,Germany,89,13,Mosel,,Riesling
1261,Germany,89,11,Pfalz,,Riesling
1262,Germany,89,22,Mosel,,Riesling
1263,Germany,89,28,Mosel,,Riesling
1264,Germany,89,13,Rheinhessen,,Gewaarztraminer
1265,Germany,87,17,Mosel,,Riesling
1266,Germany,87,17,Mosel,,Riesling
1267,Germany,89,32,Mosel,,Riesling
1268,Germany,88,76,Franken,,Riesling
1269,Germany,89,18,Pfalz,Baden,Pinot Noir
1270,Germany,89,22,Mosel,,Riesling
1271,Germany,88,13,Rheinhessen,,Riesling
1272,Germany,88,15,Mosel,,Riesling
1273,Germany,87,13,Mosel,,Riesling
1274,Germany,87,14,Mosel,,Riesling
1275,Germany,87,10,Nahe,,Riesling
1276,Germany,88,23,Mosel,,Riesling
1277,Germany,88,14,Mosel,,Riesling
1284,Israel,91,40,Golan Heights,,Cabernet Sauvignon
1285,Israel,85,30,Galilee,,Chardonnay
1286,Israel,90,20,Galilee,,Cabernet Sauvignon
1287,Israel,90,15,Galilee,,Cabernet Sauvignon
1288,Israel,90,55,Judean Hills,,Cabernet Sauvignon
1289,Israel,85,30,Galilee,,Chardonnay
1290,Israel,90,40,Galilee,,Cabernet Sauvignon
1291,Israel,90,40,Galilee,,Cabernet Sauvignon
1292,Israel,90,52,Galilee,,Cabernet Sauvignon
1293,Israel,90,40,Judean Hills,,Cabernet Sauvignon
1294,Israel,90,22,Galilee,,Syrah
1295,Israel,90,15,Galilee,,Syrah
1296,Israel,90,50,Judean Hills,Bordeaux,Bordeaux-style Red Blend
1297,Israel,90,50,Judean Hills,,Chardonnay
1298,Israel,90,70,Galilee,,Cabernet Sauvignon
1299,Israel,90,85,Galilee,Bordeaux,Bordeaux-style Red Blend
1300,Israel,89,18,Galilee,,Chardonnay
1301,Israel,89,25,Galil,,Cabernet Sauvignon
1302,Israel,89,12,Galil,,Cabernet Sauvignon
1303,Israel,89,40,Jerusalem Hills,,Cabernet Sauvignon
1304,Israel,89,28,Galilee,Bordeaux,Bordeaux-style Red Blend
1305,Israel,89,40,Judean Hills,Bordeaux,Bordeaux-style Red Blend
1306,Israel,89,65,Galilee,,Cabernet Sauvignon
1307,Italy,88,46,Piedmont,Barolo,Nebbiolo
1308,Italy,88,49,Piedmont,Barolo,Nebbiolo
1309,Italy,92,27,Northeastern Italy,Alto Adige,Pinot Bianco
1310,Italy,92,33,Veneto,Soave Classico,Garganega
1311,Italy,92,60,Northeastern Italy,Alto Adige,Sauvignon
1312,Italy,91,25,Northeastern Italy,Alto Adige,Sauvignon
1313,Italy,91,23,Northeastern Italy,Alto Adige,Pinot Grigio
1314,Italy,94,85,Veneto,Amarone della Valpolicella Classico,Red Blend
1315,Italy,94,38,Veneto,Soave Classico,Garganega
1316,Italy,94,29,Veneto,Soave Classico,Garganega
1317,Italy,91,75,Piedmont,Barolo,Nebbiolo
1318,Italy,91,,Piedmont,Barolo,Nebbiolo
1319,Italy,91,90,Piedmont,Barolo,Nebbiolo
1320,Italy,91,115,Piedmont,Barolo,Nebbiolo
1321,Italy,91,60,Piedmont,Barolo,Nebbiolo
1322,Italy,91,85,Piedmont,Barolo,Nebbiolo
1323,Italy,90,22,Sicily and Sardinia,Vittoria,Frappato
1324,Italy,90,,Sicily and Sardinia,Sicilia,White Blend
1325,Italy,90,,Sicily and Sardinia,Terre Siciliane,White Blend
1326,Italy,90,19,Southern Italy,Greco di Tufo,Greco
1327,Italy,90,60,Tuscany,Brunello di Montalcino,Sangiovese
1328,Italy,90,60,Tuscany,Brunello di Montalcino,Sangiovese
1329,Italy,90,75,Tuscany,Brunello di Montalcino,Sangiovese
1330,Italy,90,95,Tuscany,Brunello di Montalcino,Sangiovese
1331,Italy,90,60,Tuscany,Brunello di Montalcino,Sangiovese
1332,Italy,90,70,Tuscany,Brunello di Montalcino,Sangiovese
1333,Italy,90,90,Tuscany,Brunello di Montalcino,Sangiovese
1334,Italy,90,30,Tuscany,Chianti Classico,Sangiovese
1335,Italy,90,32,Tuscany,Vino Nobile di Montepulciano,Red Blend
1336,Italy,90,35,Tuscany,Chianti Classico,Sangiovese
1337,Italy,87,75,Tuscany,Brunello di Montalcino,Sangiovese
1338,Italy,87,98,Tuscany,Brunello di Montalcino,Sangiovese
1339,Italy,87,17,Tuscany,Bolgheri,Red Blend
1340,Italy,87,52,Tuscany,Brunello di Montalcino,Sangiovese
1341,Italy,87,58,Tuscany,Brunello di Montalcino,Sangiovese
1342,Italy,87,60,Tuscany,Brunello di Montalcino,Sangiovese
1343,Italy,86,15,Veneto,Soave,White Blend
1344,Italy,89,43,Tuscany,Toscana,Sangiovese
1345,Italy,89,55,Tuscany,Toscana,Cabernet Sauvignon
1346,Italy,89,30,Tuscany,Toscana,Red Blend
1347,Italy,89,45,Tuscany,Toscana,Cabernet Sauvignon
1348,Italy,89,30,Tuscany,Toscana,Red Blend
1349,Italy,92,45,Piedmont,Barbaresco,Nebbiolo
1350,Italy,92,50,Piedmont,Barolo,Nebbiolo
1351,Italy,90,,Sicily and Sardinia,Sicilia,White Blend
1352,Italy,90,22,Sicily and Sardinia,Noto,Moscato
1353,Italy,90,,Sicily and Sardinia,Vittoria,Frappato
1354,Italy,91,26,Northeastern Italy,Alto Adige,Pinot Grigio
1355,Italy,91,41,Northeastern Italy,Vigneti delle Dolomiti,White Blend
1356,Italy,91,21,Northeastern Italy,Alto Adige,Sauvignon
1357,Italy,90,75,Piedmont,Barolo,Nebbiolo
1358,Italy,90,75,Piedmont,Barolo,Nebbiolo
1359,Italy,90,75,Piedmont,Barolo,Nebbiolo
1360,Italy,90,30,Piedmont,Barolo,Nebbiolo
1361,Italy,90,42,Piedmont,Barolo,Nebbiolo
1362,Italy,90,18,Piedmont,Barbera d'Asti Superiore,Barbera
1363,Italy,90,35,Piedmont,Barbera d'Alba,Barbera
1364,Italy,90,88,Piedmont,Barolo,Nebbiolo
1365,Italy,90,45,Piedmont,Barolo,Nebbiolo
1366,Italy,90,74,Piedmont,Barolo,Nebbiolo
1367,Italy,90,,Piedmont,Roero,Nebbiolo
1368,Italy,88,80,Piedmont,Barolo,Nebbiolo
1369,Italy,88,77,Piedmont,Barolo,Nebbiolo
1370,Italy,90,62,Tuscany,Brunello di Montalcino,Sangiovese
1371,Italy,90,80,Tuscany,Brunello di Montalcino,Sangiovese
1372,Italy,90,60,Tuscany,Brunello di Montalcino,Sangiovese
1373,Italy,90,25,Tuscany,Chianti Classico,Red Blend
1374,Italy,85,10,Veneto,Soave Classico,Garganega
1375,Italy,89,23,Tuscany,Toscana,Red Blend
1376,Italy,89,28,Tuscany,Toscana,Red Blend
1377,Italy,89,45,Tuscany,Toscana,Red Blend
1378,Italy,89,110,Tuscany,Toscana,Cabernet Franc
1379,Italy,89,90,Tuscany,Toscana,Red Blend
1380,Italy,87,50,Tuscany,Brunello di Montalcino,Sangiovese
1381,Italy,87,87,Tuscany,Brunello di Montalcino,Sangiovese
1382,Italy,87,,Tuscany,Brunello di Montalcino,Sangiovese
1383,Italy,87,20,Tuscany,Bolgheri,Red Blend
1384,Italy,90,22,Sicily and Sardinia,Noto,Moscato
1385,Italy,90,,Sicily and Sardinia,Vittoria,Frappato
1386,Italy,90,,Sicily and Sardinia,Sicilia,White Blend
1387,Italy,90,36,Sicily and Sardinia,Etna,Nerello Mascalese
1388,Italy,90,56,Tuscany,Brunello di Montalcino,Sangiovese
1389,Italy,90,25,Tuscany,Chianti Classico,Red Blend
1390,Italy,90,22,Tuscany,Chianti Classico,Sangiovese
1391,Italy,90,20,Tuscany,Chianti Classico,Red Blend
1392,Italy,90,30,Tuscany,Vino Nobile di Montepulciano,Red Blend
